[2022-10-26 11:57:57]  Start >>>  >>> [283] - DALLAS, TX | DALLAS, TX | dallas-tx
 [71681]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71675]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71669]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71663]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71657]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71651]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71645]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71639]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71633]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71627]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71621]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71615]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71609]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71603]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71597]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71591]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71585]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71579]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71573]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71567]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71561]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71555]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71549]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71543]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71537]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71531]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71525]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71519]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71513]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71507]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71501]  |  | OAK PARK, IL | OAK PARK, IL | 292
 [71495]  |  | OAK PARK, IL | OAK PARK, IL | 292
 [71489]  |  | OAK PARK, IL | OAK PARK, IL | 292
 [71483]  |  | OAK PARK, IL | OAK PARK, IL | 292
 [71477]  |  | OAK PARK, IL | OAK PARK, IL | 292
 [71471]  |  | OAK PARK, IL | OAK PARK, IL | 292
 [71465]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71459]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71453]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71447]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71441]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71435]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71429]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71423]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71417]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71411]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71405]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71399]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71393]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71387]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71381]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71375]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71369]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71363]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71357]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71351]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71345]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71339]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71332]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71326]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71319]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71313]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71307]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71301]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71295]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71289]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71283]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71277]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71271]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71265]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71259]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71253]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71247]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71241]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71235]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71229]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71223]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71217]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71211]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71205]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71199]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71193]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71187]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71181]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71175]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71169]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71163]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71157]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71151]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71145]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71139]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71133]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71127]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71121]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71115]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71109]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71103]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71097]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71091]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71085]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71079]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71073]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71067]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71061]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71055]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71049]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71043]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71037]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71031]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71025]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71019]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71013]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71007]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [71001]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70995]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70989]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70983]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70977]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70971]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70965]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70959]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70953]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70947]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70941]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70935]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70929]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70923]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70917]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70911]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70905]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70899]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70893]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70887]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70881]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70875]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70869]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70863]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70857]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70851]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70845]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70839]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70833]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70827]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70821]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70815]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70809]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70803]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70797]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70791]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70785]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70779]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70773]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70767]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70761]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70755]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70749]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70743]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70737]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70731]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70725]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70719]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70713]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70707]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70701]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70695]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70689]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70683]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70677]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70671]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70665]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70659]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70653]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70647]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70641]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70635]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70629]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70623]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70617]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70611]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70605]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70599]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70593]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70587]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70581]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70575]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70569]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70563]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70557]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70551]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70545]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70539]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70533]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70527]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70521]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70515]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70509]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70503]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70497]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70491]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70485]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70479]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70473]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70467]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70461]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70455]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70449]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70443]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70437]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70431]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70425]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70419]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70413]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70407]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70401]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70395]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70389]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70383]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70377]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70371]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70365]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70359]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70353]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70347]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70341]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70335]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70329]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70323]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70317]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70311]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70305]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70299]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70293]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70287]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70281]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70275]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70269]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70263]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70257]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70251]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70245]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70239]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70233]  |  | CHICAGO, IL | CHICAGO, IL | 292
 [70227]  |  [70210]  |  [70193]  |  | DESOTO, TX | DESOTO, TX | 283
 [70177]  |  [70159]  |  | DALLAS, TX | DALLAS, TX | 283
 [70137]  |  [70120]  |  [70098]  |  [70081]  |  | DALLAS, TX | DALLAS, TX | 283
 [70059]  |  [70036]  |  [70017]  |  [70000]  |  [69983]  |  | MESQUITE, TX | MESQUITE, TX | 283
 [69960]  |  | DESOTO, TX | DESOTO, TX | 283
 [69942]  |  [69925]  |  | GRAND PRAIRIE, TX | GRAND PRAIRIE, TX | 283
 [69908]  |  [69886]  |  [69869]  |  [69847]  |  [69825]  |  [69808]  |  [69791]  |  [69773]  |  [69755]  |  [69737]  |  [69714]  |  [69696]  |  [69679]  |  [69662]  |  [69650]  |  [69628]  |  [69626]  |  [69604]  |  | DUNCANVILLE, TX | DUNCANVILLE, TX | 283
 [69587]  |  [69564]  |  [69542]  |  [69525]  |  [69508]  |  | DALLAS, TX | DALLAS, TX | 283
 [69491]  |  [69469]  |  [69447]  |  [69425]  |  [69408]  |  [69390]  |  [69368]  |  [69349]  |  [69332]  |  [69310]  |  [69288]  |  [69266]  |  [69249]  |  [69247]  |  [69225]  |  [69203]  |  [69186]  |  [69169]  |  [69147]  |  [69131]  |  [69114]  |  [69098]  |  [69076]  |  [69058]  |  [69036]  |  [69014]  |  [68988]  |  [68966]  |  [68944]  |  [68922]  |  [68899]  |  [68877]  |  [68860]  |  [68842]  |  [68826]  |  [68804]  |  [68788]  |  [68770]  |  | DUNCANVILLE, TX | DUNCANVILLE, TX | 283
 [68753]  |  [68736]  |  [68718]  |  [68696]  |  | DALLAS, TX | DALLAS, TX | 283
 [68679]  |  [68662]  |  [68645]  |  [68627]  |  [68611]  |  [68593]  |  [68570]  |  [68548]  |  [68531]  |  [68529]  |  [68527]  |  [68505]  |  | DESOTO, TX | DESOTO, TX | 283
 [68488]  |  [68472]  |  [68456]  |  [68439]  |  [68421]  |  [68404]  |  [68402]  |  [68385]  |  [68368]  |  [68366]  |  | DESOTO, TX | DESOTO, TX | 283
 [68350]  |  [68348]  |  [68330]  |  [68307]  |  [68289]  |  [68272]  |  [68255]  |  [68238]  |  [68221]  |  [68199]  |  [68183]  |  [68166]  |  [68149]  |  [68132]  |  [68109]  |  [68083]  |  [68065]  |  [68043]  |  [68026]  |  | GRAND PRAIRIE, TX | GRAND PRAIRIE, TX | 283
 [68004]  |  [67987]  |  [67965]  |  [67942]  |  [67925]  |  [67907]  |  [67885]  |  [67863]  |  [67846]  |  | DESOTO, TX | DESOTO, TX | 283
 [67828]  |  [67806]  |  [67789]  |  [67768]  |  [67762]  |  [67745]  |  [67723]  |  [67707]  |  [67684]  |  [67662]  |  [67644]  |  | DALLAS, TX | DALLAS, TX | 283
 [67627]  |  [67605]  |  [67588]  |  [67565]  |  [67547]  |  [67532]  |  [67510]  |  [67487]  |  [67465]  |  [67439]  |  [67413]  |  [67411]  |  [67389]  |  [67387]  |  [67370]  |  [67353]  |  | GARLAND, TX | GARLAND, TX | 283
 [67340]  |  [67323]  |  | GRAND PRAIRIE, TX | GRAND PRAIRIE, TX | 283
 [67301]  |  [67287]  |  [67265]  |  [67242]  |  [67225]  |  [67203]  |  [67186]  |  [67169]  |  [67151]  |  [67134]  |  [67132]  |  [67113]  |  [67044]  |  [67020]  |  [67003]  |  [66986]  |  [66969]  |  [66952]  |  [66934]  |  [66917]  |  | DALLAS, TX | DALLAS, TX | 283
 [66895]  |  [66878]  |  [66856]  |  [66834]  |  [66817]  |  [66799]  |  | DALLAS, TX | DALLAS, TX | 283
 [66777]  |  [66754]  |  | DESOTO, TX | DESOTO, TX | 283
 [66738]  |  [66722]  |  [66705]  |  [66688]  |  [66671]  |  | MESQUITE, TX | MESQUITE, TX | 283
 [66648]  |  [66631]  |  [66614]  |  [66597]  |  [66580]  |  [66558]  |  | DESOTO, TX | DESOTO, TX | 283
 [66540]  |  [66523]  |  [66506]  |  [66484]  |  | GRAND PRAIRIE, TX | GRAND PRAIRIE, TX | 283
 [66467]  |  [66445]  |  [66427]  |  [66401]  |  [66379]  |  [66362]  |  [66339]  |  [66322]  |  [66305]  |  [66283]  |  | GRAND PRAIRIE, TX | GRAND PRAIRIE, TX | 283
 [66261]  |  | MESQUITE, TX | MESQUITE, TX | 283
 [66238]  |  [66221]  |  [66203]  |  [66185]  |  [66167]  |  [66142]  |  [66124]  |  [66107]  |  [66090]  |  [66078]  |  [66056]  |  [66054]  |  [66032]  |  [66010]  |  [65987]  |  [65965]  |  [65948]  |  [65931]  |  | DUNCANVILLE, TX | DUNCANVILLE, TX | 283
 [65914]  |  [65897]  |  [65875]  |  [65853]  |  [65831]  |  | DALLAS, TX | DALLAS, TX | 283
 [65814]  |  [65796]  |  [65774]  |  [65755]  |  [65738]  |  [65716]  |  [65694]  |  [65671]  |  [65649]  |  [65632]  |  [65615]  |  [65613]  |  [65591]  |  [65575]  |  [65553]  |  [65535]  |  [65518]  |  [65496]  |  [65478]  |  [65456]  |  [65440]  |  [65423]  |  [65406]  |  [65384]  |  | DESOTO, TX | DESOTO, TX | 283
 [65366]  |  [65360]  |  [65338]  |  [65316]  |  [65294]  |  [65272]  |  [65255]  |  [65233]  |  [65216]  |  [65194]  |  [65172]  |  [65150]  |  [65128]  |  [65106]  |  [65090]  |  [65067]  |  [65050]  |  [65029]  |  [65007]  |  [64990]  |  | DALLAS, TX | DALLAS, TX | 283
 [64973]  |  [64957]  |  [64939]  |  [64921]  |  [64904]  |  [64882]  |  [64866]  |  [64843]  |  [64826]  |  [64808]  |  | DUNCANVILLE, TX | DUNCANVILLE, TX | 283
 [64791]  |  [64773]  |  [64751]  |  [64729]  |  [64714]  |  [64692]  |  [64670]  |  [64652]  |  [64630]  |  [64604]  |  [64581]  |  [64555]  |  [64537]  |  [64520]  |  | DALLAS, TX | DALLAS, TX | 283
 [64503]  |  [64486]  |  [64470]  |  [64443]  |  [64420]  |  [64418]  |  [64400]  |  [64382]  |  [64380]  |  [64358]  |  | GARLAND, TX | GARLAND, TX | 283
 [64345]  |  [64328]  |  [64310]  |  [64288]  |  [64272]  |  [64250]  |  [64233]  |  [64216]  |  [64214]  |  [64197]  |  [64175]  |  [64153]  |  | GRAND PRAIRIE, TX | GRAND PRAIRIE, TX | 283
 [64131]  |  [64114]  |  [64091]  |  [64074]  |  [64051]  |  [64035]  |  [64019]  |  [64005]  |  [63988]  |  [63986]  |  | DESOTO, TX | DESOTO, TX | 283
